query_acc	query_name	query_len	subject_db	subject_acc	subject_name	subject_len	score	pct_identity	evalue	q_start	q_end	s_start	s_end
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyAnas	A0A8B9VAE3	A0A8B9VAE3_9AVES Laminin subunit beta 2	1749	5469.0	56.6	0.00e+00	1	1776	1	1748
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyAnas	A0A493TFF5	A0A493TFF5_ANAPP Laminin subunit beta-1	1699	4307.0	45.9	0.00e+00	87	1776	5	1698
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyAnas	A0A8B9TT34	A0A8B9TT34_ANAPL Laminin subunit gamma 1	1587	1588.0	27.4	1.62e-177	50	1734	58	1560
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyAnas	A0A8B9U8F8	A0A8B9U8F8_9AVES Laminin subunit alpha-2	3075	1255.0	28.7	6.63e-139	34	1173	20	1078
A0A8V0ZJ43	A0A8V0ZJ43_CHICK Laminin subunit beta-1	1776	GlyAnas	A0A493TYN5	A0A493TYN5_ANAPP Laminin subunit beta 3	1103	1169.0	22.8	6.22e-129	73	1776	2	1102
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyAnas	A0A493T9C8	A0A493T9C8_ANAPP Laminin subunit alpha 5	3191	15517.0	91.0	0.00e+00	512	3633	1	3124
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyAnas	A0A8B9SV12	A0A8B9SV12_ANAPL Laminin subunit alpha 5	3507	15166.0	78.2	0.00e+00	1	3686	1	3507
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyAnas	A0A8B9U8F8	A0A8B9U8F8_9AVES Laminin subunit alpha-2	3075	2376.0	24.7	1.42e-268	37	3608	15	2995
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyAnas	A0A8B9U691	A0A8B9U691_9AVES Laminin subunit alpha 3	1465	2068.0	30.6	7.35e-233	1843	3684	10	1463
A0A8V0ZKI3	A0A8V0ZKI3_CHICK Laminin subunit alpha-5	3686	GlyAnas	A0A8B9TT34	A0A8B9TT34_ANAPL Laminin subunit gamma 1	1587	1369.0	29.0	8.31e-152	1431	2663	279	1512
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyAnas	A0A8B9UQR5	A0A8B9UQR5_9AVES Mucin-5AC	2637	9269.0	83.8	0.00e+00	73	2039	12	1980
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyAnas	A0A8B9UUB6	A0A8B9UUB6_9AVES VWFD domain-containing protein	3275	6220.0	43.1	0.00e+00	1	2133	1	2923
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyAnas	A0A8B9QTY5	A0A8B9QTY5_ANAPL VWFD domain-containing protein	610	2365.0	66.6	1.55e-267	637	1241	17	603
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyAnas	A0A8B9QNN8	A0A8B9QNN8_ANAPL Mucin-5AC	3271	2099.0	42.4	1.08e-236	1195	2139	512	1523
A0A8V0ZNE4	A0A8V0ZNE4_CHICK VWFD domain-containing protein	2139	GlyAnas	A0A8B9SR16	A0A8B9SR16_ANAPL von Willebrand factor	2764	2027.0	33.9	2.42e-228	83	1264	20	1208
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyAnas	A0A493TA20	A0A493TA20_ANAPP Thrombospondin type 1 domain containing 4	1028	5112.0	94.2	0.00e+00	1	979	1	981
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyAnas	A0A8B9QYQ8	A0A8B9QYQ8_ANAPL ADAM metallopeptidase with thrombospondin type 1 motif 19	1184	676.0	30.4	5.35e-72	310	862	647	1124
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyAnas	A0A8B9TBP5	A0A8B9TBP5_ANAPL A disintegrin and metalloproteinase with thrombospondin motifs 1	934	492.0	31.5	1.16e-50	300	744	558	934
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyAnas	A0A493T8L7	A0A493T8L7_ANAPP Thrombospondin-1	1178	204.0	24.8	2.89e-17	620	975	331	665
A0A8V0ZPT8	A0A8V0ZPT8_CHICK Thrombospondin type 1 domain containing 4	1041	GlyAnas	A0A8B9QS28	A0A8B9QS28_ANAPL Thrombospondin-2	1182	177.0	28.6	3.90e-14	692	887	399	598
A0A8V0ZQ55	A0A8V0ZQ55_CHICK Immunoglobulin lambda-like polypeptide 1	257	GlyAnas	A0A8B9V9H7	A0A8B9V9H7_9AVES Ig-like domain-containing protein	436	164.0	30.8	3.10e-13	99	249	77	204
A0A8V0ZQ55	A0A8V0ZQ55_CHICK Immunoglobulin lambda-like polypeptide 1	257	GlyAnas	A0A8B9Z990	A0A8B9Z990_ANAPL Ig-like domain-containing protein	339	148.0	32.6	2.22e-11	130	255	190	318
A0A8V0ZQ55	A0A8V0ZQ55_CHICK Immunoglobulin lambda-like polypeptide 1	257	GlyAnas	A0A8B9SH23	A0A8B9SH23_ANAPL Ig-like domain-containing protein	526	145.0	25.1	4.94e-11	27	255	205	468
A0A8V0ZQ55	A0A8V0ZQ55_CHICK Immunoglobulin lambda-like polypeptide 1	257	GlyAnas	A0A8B9QZ49	A0A8B9QZ49_ANAPL Ig-like domain-containing protein	458	129.0	32.6	3.54e-09	160	243	334	422
A0A8V0ZSD7	A0A8V0ZSD7_CHICK Lysosomal acid phosphatase	421	GlyAnas	A0A8B9TH27	A0A8B9TH27_ANAPL Lysosomal acid phosphatase	434	2015.0	90.5	1.17e-227	4	421	15	434
A0A8V0ZSD7	A0A8V0ZSD7_CHICK Lysosomal acid phosphatase	421	GlyAnas	A0A8B9TA64	A0A8B9TA64_ANAPL acid phosphatase	350	839.0	46.7	2.72e-91	34	369	15	350
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyAnas	A0A8B9ZTS4	A0A8B9ZTS4_9AVES Ovostatin	1454	6483.0	83.8	0.00e+00	35	1492	1	1454
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyAnas	A0A8B9TA08	A0A8B9TA08_ANAPL Ovostatin	1445	3712.0	50.9	0.00e+00	34	1487	14	1436
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyAnas	A0A8B9U4F1	A0A8B9U4F1_9AVES Alpha-2-macroglobulin	1537	3185.0	44.6	0.00e+00	50	1475	27	1462
A0A8V0ZTX8	A0A8V0ZTX8_CHICK Ovostatin	1492	GlyAnas	A0A8B9U1L6	A0A8B9U1L6_9AVES Alpha-2-macroglobulin-like protein 1	765	1050.0	33.6	3.29e-115	292	1040	4	749
A0A8V0ZUC1	A0A8V0ZUC1_CHICK Golgi apparatus protein 1	1036	GlyAnas	A0A8B9UE55	A0A8B9UE55_9AVES Golgi apparatus protein 1	1158	5469.0	99.4	0.00e+00	1	1036	121	1156
A0A8V0ZUC1	A0A8V0ZUC1_CHICK Golgi apparatus protein 1	1036	GlyAnas	A0A8B9T4I7	A0A8B9T4I7_ANAPL Albumin	615	91.0	21.5	3.64e-04	557	907	259	572
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyAnas	A0A493TJE2	A0A493TJE2_ANAPP Suppressor of tumorigenicity 14 protein homolog	847	3754.0	84.5	0.00e+00	1	804	16	808
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyAnas	A0A8B9QNQ2	A0A8B9QNQ2_ANAPL Transmembrane protease serine 2	485	563.0	32.5	5.40e-59	414	822	91	474
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyAnas	A0A8B9ZNM3	A0A8B9ZNM3_9AVES Transmembrane serine protease 13	522	520.0	34.7	5.23e-54	508	822	164	513
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyAnas	A0A8B9TSC2	A0A8B9TSC2_ANAPL Complement factor I	590	518.0	29.5	8.92e-54	399	822	167	576
A0A8V0ZUZ0	A0A8V0ZUZ0_CHICK Suppressor of tumorigenicity 14 protein homolog	828	GlyAnas	A0A8B9T7P6	A0A8B9T7P6_ANAPL Acrosin	443	475.0	38.3	8.64e-49	574	828	124	383
A0A8V0ZV19	A0A8V0ZV19_CHICK Sulfatase 2	855	GlyAnas	A0A493SYJ2	A0A493SYJ2_ANAPP Sulfatase 2	860	4503.0	97.6	0.00e+00	1	848	1	850
A0A8V0ZV62	A0A8V0ZV62_CHICK Sortilin	782	GlyAnas	A0A493TER4	A0A493TER4_ANAPP Sortilin	574	2907.0	94.2	0.00e+00	91	661	4	574
A0A8V0ZV62	A0A8V0ZV62_CHICK Sortilin	782	GlyAnas	A0A8B9SQA9	A0A8B9SQA9_ANAPL Sortilin-related receptor	2160	697.0	31.1	1.48e-74	43	687	51	711
A0A8V0ZXD6	A0A8V0ZXD6_CHICK Glypican-1	507	GlyAnas	A0A493U469	A0A493U469_ANAPP Glypican-1	946	2525.0	96.0	1.03e-286	9	507	448	946
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyAnas	A0A8B9UUB6	A0A8B9UUB6_9AVES VWFD domain-containing protein	3275	1783.0	42.4	2.93e-200	2	916	1422	2482
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyAnas	A0A8B9QNN8	A0A8B9QNN8_ANAPL Mucin-5AC	3271	1598.0	27.6	8.30e-179	1	1302	1506	3259
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyAnas	A0A8B9UQR5	A0A8B9UQR5_9AVES Mucin-5AC	2637	984.0	25.5	1.31e-107	121	1299	1222	2622
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyAnas	R0L6N3	R0L6N3_ANAPL Mucin-5AC (Fragment)	723	704.0	36.4	3.84e-75	943	1302	333	712
A0A8V0ZZC5	A0A8V0ZZC5_CHICK Uncharacterized protein	1318	GlyAnas	A0A8B9UL04	A0A8B9UL04_9AVES Uncharacterized protein	1538	388.0	23.0	1.69e-38	19	929	21	959
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyAnas	A0A8B9QNN8	A0A8B9QNN8_ANAPL Mucin-5AC	3271	4135.0	81.4	0.00e+00	1	885	2401	3271
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyAnas	R0L6N3	R0L6N3_ANAPL Mucin-5AC (Fragment)	723	3521.0	82.9	0.00e+00	143	883	3	722
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyAnas	A0A8B9UQR5	A0A8B9UQR5_9AVES Mucin-5AC	2637	2286.0	52.2	9.29e-259	1	866	1919	2619
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyAnas	A0A8B9SR16	A0A8B9SR16_ANAPL von Willebrand factor	2764	634.0	25.2	3.38e-67	135	863	1836	2625
A0A8V1A049	A0A8V1A049_CHICK Mucin-5AC	885	GlyAnas	A0A8B9UUB6	A0A8B9UUB6_9AVES VWFD domain-containing protein	3275	347.0	28.4	6.43e-34	172	569	857	1263
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyAnas	A0A8B9TDL1	A0A8B9TDL1_ANAPL Disintegrin and metalloproteinase domain-containing protein 10	749	3949.0	95.4	0.00e+00	1	747	1	747
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyAnas	A0A8B9UPK7	A0A8B9UPK7_9AVES ADAM metallopeptidase domain 28	806	336.0	25.0	1.04e-32	42	568	38	510
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyAnas	A0A8B9QYQ8	A0A8B9QYQ8_ANAPL ADAM metallopeptidase with thrombospondin type 1 motif 19	1184	132.0	20.1	4.69e-09	66	633	154	700
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyAnas	A0A8B9VG14	A0A8B9VG14_9AVES Crumbs cell polarity complex component 1	1399	104.0	24.2	8.28e-06	461	680	118	321
A0A8V1A2G9	A0A8V1A2G9_CHICK Disintegrin and metalloproteinase domain-containing protein 10	758	GlyAnas	A0A493TYN8	A0A493TYN8_ANAPP Fibulin-1	664	101.0	27.5	1.84e-05	454	612	342	494
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyAnas	A0A8B9U4F1	A0A8B9U4F1_9AVES Alpha-2-macroglobulin	1537	1367.0	26.8	7.08e-152	20	1650	35	1461
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyAnas	A0A8B9ZTS4	A0A8B9ZTS4_9AVES Ovostatin	1454	1293.0	25.8	2.70e-143	1	1650	1	1436
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyAnas	A0A8B9TA08	A0A8B9TA08_ANAPL Ovostatin	1445	1284.0	26.4	2.98e-142	107	1650	124	1423
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyAnas	A0A8B9U1L6	A0A8B9U1L6_9AVES Alpha-2-macroglobulin-like protein 1	765	438.0	25.2	3.75e-44	541	1178	275	753
A0A8V1A3E3	A0A8V1A3E3_CHICK C3 and PZP like alpha-2-macroglobulin domain containing 8	1840	GlyAnas	A0A8B9SYM3	A0A8B9SYM3_ANAPL Agrin	1983	107.0	36.5	9.02e-06	1710	1761	602	653
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyAnas	A0A8B9SQA9	A0A8B9SQA9_ANAPL Sortilin-related receptor	2160	10273.0	88.9	0.00e+00	7	2143	45	2160
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyAnas	A0A493TER4	A0A493TER4_ANAPP Sortilin	574	629.0	30.4	3.11e-66	63	637	6	560
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyAnas	A0A493TJE2	A0A493TJE2_ANAPP Suppressor of tumorigenicity 14 protein homolog	847	339.0	43.1	1.32e-32	1211	1383	444	589
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyAnas	A0A493SYG4	A0A493SYG4_ANAPP Tenascin	2038	313.0	23.2	1.36e-29	966	1933	142	1021
A0A8V1A464	A0A8V1A464_CHICK Sortilin-related receptor	2143	GlyAnas	A0A8B9TSC2	A0A8B9TSC2_ANAPL Complement factor I	590	186.0	43.6	7.26e-15	1087	1164	231	305
A0A8V1A5X0	A0A8V1A5X0_CHICK Tectonic family member 1	581	GlyAnas	A0A493TZV9	A0A493TZV9_ANAPP Tectonic domain-containing protein	181	649.0	81.4	4.04e-69	53	192	17	156
A0A8V1A8Y2	A0A8V1A8Y2_CHICK Ectonucleoside triphosphate diphosphohydrolase 8	511	GlyAnas	A0A8B9T1P7	A0A8B9T1P7_ANAPL Ectonucleoside triphosphate diphosphohydrolase 8	492	2211.0	84.2	2.67e-250	19	511	1	492
A0A8V1A8Y2	A0A8V1A8Y2_CHICK Ectonucleoside triphosphate diphosphohydrolase 8	511	GlyAnas	A0A8B9TQS8	A0A8B9TQS8_ANAPL Ectonucleoside triphosphate diphosphohydrolase 1	512	1028.0	45.3	4.01e-113	19	502	13	491
A0A8V1A8Z2	A0A8V1A8Z2_CHICK Torsin-1A	365	GlyAnas	A0A493T607	A0A493T607_ANAPP Torsin family 1 member B	531	1199.0	63.6	4.25e-133	6	365	160	522
A0A8V1A8Z2	A0A8V1A8Z2_CHICK Torsin-1A	365	GlyAnas	A0A493TT01	A0A493TT01_ANAPP Torsin	317	697.0	44.0	6.89e-75	41	363	1	317
A0A8V1AC68	A0A8V1AC68_CHICK Torsin	315	GlyAnas	A0A493TT01	A0A493TT01_ANAPP Torsin	317	1420.0	84.7	8.67e-159	6	315	4	317
A0A8V1AC68	A0A8V1AC68_CHICK Torsin	315	GlyAnas	A0A493T607	A0A493T607_ANAPP Torsin family 1 member B	531	697.0	45.2	5.95e-75	5	311	205	516
A0A8V1ACV3	A0A8V1ACV3_CHICK Vitronectin	438	GlyAnas	A0A8B9R233	A0A8B9R233_ANAPL Vitronectin	377	1467.0	81.3	4.28e-164	1	340	1	332
A0A8V1ACV3	A0A8V1ACV3_CHICK Vitronectin	438	GlyAnas	A0A493T559	A0A493T559_ANAPP Hemopexin	471	196.0	35.8	1.03e-16	147	288	44	190
A0A8V1ACV3	A0A8V1ACV3_CHICK Vitronectin	438	GlyAnas	A0A493T0G1	A0A493T0G1_ANAPP Nephronectin	585	87.0	30.7	4.48e-04	26	144	213	346
A0A8V1AJ29	A0A8V1AJ29_CHICK Lactoperoxidase	739	GlyAnas	A0A493TUB1	A0A493TUB1_ANAPP Ig-like domain-containing protein	1406	1337.0	41.8	8.56e-149	52	730	609	1302
A0A8V1AK78	A0A8V1AK78_CHICK Carboxypeptidase D	1360	GlyAnas	U3IQ52	U3IQ52_ANAPP Carboxypeptidase D	1392	6539.0	88.5	0.00e+00	1	1360	1	1392
A0A8V1AK78	A0A8V1AK78_CHICK Carboxypeptidase D	1360	GlyAnas	A0A8B9QRE5	A0A8B9QRE5_ANAPL Carboxypeptidase E	532	1003.0	50.1	8.45e-110	479	861	105	516
A0A8V1AK78	A0A8V1AK78_CHICK Carboxypeptidase D	1360	GlyAnas	A0A493TA36	A0A493TA36_ANAPP Carboxypeptidase M	443	882.0	42.7	9.07e-96	479	906	21	443
A0A8V1AK78	A0A8V1AK78_CHICK Carboxypeptidase D	1360	GlyAnas	A0A8B9SRR4	A0A8B9SRR4_ANAPL AE binding protein 1	442	716.0	43.2	1.61e-76	462	826	8	389
A0A8V1AKN8	A0A8V1AKN8_CHICK Carbonic anhydrase 4	326	GlyAnas	A0A493T9X9	A0A493T9X9_ANAPP Carbonic anhydrase 4	315	1272.0	72.7	1.30e-141	1	326	1	315
E1C4I5	E1C4I5_CHICK Sulfotransferase	320	GlyAnas	A0A8B9VJL7	A0A8B9VJL7_9AVES Sulfotransferase	320	1665.0	97.5	3.43e-187	1	320	1	320
E1C4I5	E1C4I5_CHICK Sulfotransferase	320	GlyAnas	A0A8B9TPW5	A0A8B9TPW5_ANAPL Sulfotransferase	329	595.0	41.7	4.06e-63	55	314	69	328
P01012	OVAL_CHICK Ovalbumin	386	GlyAnas	A0A8B9QNT8	A0A8B9QNT8_ANAPL Ovalbumin	386	1628.0	81.9	8.07e-183	1	386	1	386
P01012	OVAL_CHICK Ovalbumin	386	GlyAnas	U3IKY8	U3IKY8_ANAPP Serpin domain-containing protein	388	1293.0	62.9	5.66e-144	1	386	1	388
P01012	OVAL_CHICK Ovalbumin	386	GlyAnas	A0A8B9UXD7	A0A8B9UXD7_9AVES Serpin domain-containing protein	393	1263.0	62.3	1.70e-140	1	386	1	393
P01012	OVAL_CHICK Ovalbumin	386	GlyAnas	A0A493T078	A0A493T078_ANAPP Serpin family I member 1	425	525.0	31.3	6.42e-55	10	386	43	412
P01012	OVAL_CHICK Ovalbumin	386	GlyAnas	A0A8B9UUI8	A0A8B9UUI8_9AVES Serpin domain-containing protein	419	465.0	32.9	5.82e-48	5	386	50	416
P08941	ROS1_CHICK Proto-oncogene tyrosine-protein kinase ROS	2311	GlyAnas	A0A8B9TB75	A0A8B9TB75_ANAPL Tyrosine-protein kinase receptor	2270	10088.0	82.9	0.00e+00	15	2311	1	2270
P08941	ROS1_CHICK Proto-oncogene tyrosine-protein kinase ROS	2311	GlyAnas	A0A493T750	A0A493T750_ANAPP Receptor-type tyrosine-protein phosphatase F	1929	194.0	27.9	9.25e-16	111	285	333	512
P08941	ROS1_CHICK Proto-oncogene tyrosine-protein kinase ROS	2311	GlyAnas	R0K6C9	R0K6C9_ANAPL Titin (Fragment)	32970	182.0	24.3	2.28e-14	1554	1984	15915	16328
P08941	ROS1_CHICK Proto-oncogene tyrosine-protein kinase ROS	2311	GlyAnas	A0A493T1Z9	A0A493T1Z9_ANAPP Neogenin	1396	148.0	28.7	2.00e-10	111	298	847	1050
P08941	ROS1_CHICK Proto-oncogene tyrosine-protein kinase ROS	2311	GlyAnas	A0A8B9UUX4	A0A8B9UUX4_9AVES Atrial natriuretic peptide receptor 1	925	146.0	26.6	3.40e-10	1993	2234	455	695
Q9PRS8	OC17_CHICK Ovocleidin-17	142	GlyAnas	A0A8B9TFJ7	A0A8B9TFJ7_ANAPL Mannose receptor C type 2	1414	144.0	31.7	3.57e-11	5	139	656	796
Q9PRS8	OC17_CHICK Ovocleidin-17	142	GlyAnas	A0A8B9TTS0	A0A8B9TTS0_ANAPL Lymphocyte antigen 75	1703	133.0	29.4	6.73e-10	3	139	212	339
Q9PRS8	OC17_CHICK Ovocleidin-17	142	GlyAnas	A0A493T4Z0	A0A493T4Z0_ANAPP C-type lectin domain-containing protein	208	93.0	23.9	2.93e-05	5	138	83	192
R4GFJ0	R4GFJ0_CHICK Carboxypeptidase E	469	GlyAnas	A0A8B9QRE5	A0A8B9QRE5_ANAPL Carboxypeptidase E	532	2403.0	97.0	1.33e-272	1	469	67	532
R4GFJ0	R4GFJ0_CHICK Carboxypeptidase E	469	GlyAnas	U3IQ52	U3IQ52_ANAPP Carboxypeptidase D	1392	1005.0	48.4	1.71e-110	13	453	486	893
R4GFJ0	R4GFJ0_CHICK Carboxypeptidase E	469	GlyAnas	A0A8B9SRR4	A0A8B9SRR4_ANAPL AE binding protein 1	442	816.0	45.7	1.41e-88	62	419	45	390
R4GFJ0	R4GFJ0_CHICK Carboxypeptidase E	469	GlyAnas	A0A493TA36	A0A493TA36_ANAPP Carboxypeptidase M	443	802.0	43.6	5.91e-87	36	435	15	386
A0A8V0XJP9	A0A8V0XJP9_CHICK ADAM metallopeptidase with thrombospondin type 1 motif 3	1227	GlyAnas	A0A8B9QYQ8	A0A8B9QYQ8_ANAPL ADAM metallopeptidase with thrombospondin type 1 motif 19	1184	1165.0	28.5	1.25e-128	79	1069	147	1172
A0A8V0XJP9	A0A8V0XJP9_CHICK ADAM metallopeptidase with thrombospondin type 1 motif 3	1227	GlyAnas	A0A8B9TBP5	A0A8B9TBP5_ANAPL A disintegrin and metalloproteinase with thrombospondin motifs 1	934	1022.0	30.6	4.78e-112	79	1034	81	934
A0A8V0XJP9	A0A8V0XJP9_CHICK ADAM metallopeptidase with thrombospondin type 1 motif 3	1227	GlyAnas	A0A493TA20	A0A493TA20_ANAPP Thrombospondin type 1 domain containing 4	1028	520.0	27.5	7.75e-54	590	1077	312	854
A0A8V0XJP9	A0A8V0XJP9_CHICK ADAM metallopeptidase with thrombospondin type 1 motif 3	1227	GlyAnas	A0A8B9UPK7	A0A8B9UPK7_9AVES ADAM metallopeptidase domain 28	806	229.0	22.8	4.29e-20	71	594	44	536
A0A8V0XJP9	A0A8V0XJP9_CHICK ADAM metallopeptidase with thrombospondin type 1 motif 3	1227	GlyAnas	A0A493T8L7	A0A493T8L7_ANAPP Thrombospondin-1	1178	196.0	30.8	2.88e-16	873	1042	396	562
A0A8V0Z7J9	A0A8V0Z7J9_CHICK acid phosphatase	374	GlyAnas	A0A8B9TA64	A0A8B9TA64_ANAPL acid phosphatase	350	1652.0	84.0	1.29e-185	13	374	2	350
A0A8V0Z7J9	A0A8V0Z7J9_CHICK acid phosphatase	374	GlyAnas	A0A8B9TH27	A0A8B9TH27_ANAPL Lysosomal acid phosphatase	434	851.0	45.0	9.81e-93	26	374	34	382
A0A8V0ZE06	A0A8V0ZE06_CHICK SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	354	GlyAnas	A0A8B9SPP5	A0A8B9SPP5_ANAPL SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	439	1446.0	80.7	9.41e-162	51	354	113	439
A0A8V0ZE06	A0A8V0ZE06_CHICK SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	354	GlyAnas	A0A8B9UTT5	A0A8B9UTT5_9AVES Follistatin-related protein 1	295	133.0	27.6	1.68e-09	63	173	11	110
A0A8V0ZE06	A0A8V0ZE06_CHICK SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	354	GlyAnas	A0A8B9SYM3	A0A8B9SYM3_ANAPL Agrin	1983	118.0	29.8	9.21e-08	59	144	464	584
A0A8V0ZE06	A0A8V0ZE06_CHICK SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	354	GlyAnas	A0A493SVU7	A0A493SVU7_ANAPP SPARC related modular calcium binding 1	492	107.0	36.9	1.74e-06	258	321	121	181
A0A8V0ZE06	A0A8V0ZE06_CHICK SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	354	GlyAnas	A0A493SZ03	A0A493SZ03_ANAPP Insulin-like growth factor-binding protein 3	287	99.0	38.3	1.47e-05	263	305	233	278
A0A8V0ZF32	A0A8V0ZF32_CHICK Prominin-1-A-like	798	GlyAnas	A0A493SS39	A0A493SS39_ANAPP Prominin 2	853	2879.0	72.3	0.00e+00	1	776	1	777
A0A8V0ZF32	A0A8V0ZF32_CHICK Prominin-1-A-like	798	GlyAnas	A0A493T479	A0A493T479_ANAPP Prominin 1	844	1123.0	30.6	6.03e-124	1	781	32	842
A0A8V0ZFQ9	A0A8V0ZFQ9_CHICK Integrin alpha-6	1072	GlyAnas	A0A493TEK7	A0A493TEK7_ANAPP Integrin subunit alpha 6	1070	5111.0	90.8	0.00e+00	1	1072	1	1070
A0A8V1ACV0	A0A8V1ACV0_CHICK Polymeric immunoglobulin receptor	661	GlyAnas	A0A8B9VEZ8	A0A8B9VEZ8_9AVES Polymeric immunoglobulin receptor	717	2565.0	68.5	3.09e-291	14	661	1	717
A0A8V1ACV0	A0A8V1ACV0_CHICK Polymeric immunoglobulin receptor	661	GlyAnas	U3J7K6	U3J7K6_ANAPP Polymeric immunoglobulin receptor	714	2343.0	64.6	1.71e-265	14	655	1	685
A0A8V1ACV0	A0A8V1ACV0_CHICK Polymeric immunoglobulin receptor	661	GlyAnas	R0K6C9	R0K6C9_ANAPL Titin (Fragment)	32970	90.0	20.7	3.03e-04	110	499	4890	5231
E1C5R1	E1C5R1_CHICK Uncharacterized protein	512	GlyAnas	A0A8B9TKI0	A0A8B9TKI0_ANAPL Slit homolog 2 protein	1508	304.0	25.0	3.60e-29	2	455	7	459
E1C5R1	E1C5R1_CHICK Uncharacterized protein	512	GlyAnas	A0A8B9QR69	A0A8B9QR69_ANAPL Tsukushi	364	205.0	27.4	1.09e-17	110	425	54	312
E1C5R1	E1C5R1_CHICK Uncharacterized protein	512	GlyAnas	A0A8B9THT8	A0A8B9THT8_ANAPL Immunoglobulin superfamily member 10	2596	205.0	28.7	1.09e-17	5	220	11	219
E1C5R1	E1C5R1_CHICK Uncharacterized protein	512	GlyAnas	A0A493SVA0	A0A493SVA0_ANAPP Leucine-rich repeat and fibronectin type-III domain-containing protein 5	734	200.0	28.1	4.13e-17	6	219	5	226
